client_id,age,genre,situation_familiale,nb_enfants,csp,region,anciennete_banque_mois,revenu_mensuel,epargne_totale,credits_en_cours,nb_produits_bancaires,utilise_app_mobile,nb_connexions_mois,montant_moyen_transactions,nb_transactions_mois,ratio_depenses_revenus,nb_appels_conseiller_6mois,nb_visites_agence_6mois,recherche_pret_perso_recent,augmentation_epargne_recente,ouverture_compte_epargne_recent,consultation_assurance_vie,simulation_pret_immobilier,variation_revenus_recente,consultation_placements,consultation_pret_pro
CLI_007782,58,H,celibataire,1,cadre,Autre,13,6510.574712577033,72122.79099563566,2,2,1,9,1442.8813065174731,5,0.9120887164574433,1,3,0,0,0,0,0,0,0,0
CLI_007783,42,F,divorce,0,cadre,PACA,28,2377.953512983048,83702.2287009122,2,1,1,3,3028.531330486432,31,0.6253950543657705,0,1,0,0,0,0,0,0,0,0
CLI_007784,43,F,divorce,1,employe,Autre,119,3024.760627837214,3081.4828454650856,3,4,1,6,1455.7112828755542,30,1.0694514978280447,2,0,0,0,0,0,0,0,0,0
CLI_007785,75,F,celibataire,2,employe,PACA,10,2461.733759200219,18517.42541231748,2,2,0,2,1526.9407613917344,0,0.719386715158435,1,1,0,0,0,0,0,0,0,0
CLI_007786,66,F,celibataire,0,ouvrier,Occitanie,46,2345.164496532536,6131.4877650165145,1,1,1,24,3015.7900939647893,44,0.778548902186099,0,0,0,0,0,1,0,0,0,0
CLI_007787,48,F,divorce,0,etudiant,IDF,68,518.395176540599,6350.484632058649,0,2,1,9,972.8062004501561,17,0.55502179150778,1,3,1,0,0,0,0,0,0,0
CLI_007788,57,H,celibataire,1,cadre,PACA,32,2889.637598935944,39930.592526070985,0,2,0,2,1945.2326758361037,30,0.47325900117683023,0,0,0,1,0,0,0,0,0,0
CLI_007789,57,H,celibataire,0,employe,Autre,155,4224.026600417029,65324.432334277866,0,2,1,20,1877.830065147194,36,0.9271716381337287,0,1,0,0,0,1,0,0,0,0
CLI_007790,43,H,marie,1,employe,IDF,11,2296.644058523713,9505.839699128821,0,3,1,6,2199.179211859795,36,0.6365258951833223,2,2,0,0,0,0,0,0,0,1
CLI_007791,59,H,veuf,0,employe,PACA,117,2906.9073106460273,4584.731201441379,1,2,1,27,1838.3332587054479,58,0.35977837648642647,2,0,0,0,0,0,0,0,0,0
CLI_007792,36,F,marie,2,etudiant,Autre,9,862.4972248556642,2212.1825852989236,0,2,0,1,1404.228643521228,36,0.8202994502193631,2,2,0,0,0,0,0,0,0,0
CLI_007793,43,F,marie,0,retraite,Occitanie,27,1513.0891859693686,18117.81971836395,0,1,0,0,1932.663060456529,53,0.7725758931720778,2,1,0,0,0,0,0,0,0,0
CLI_007794,43,F,marie,1,cadre,IDF,48,3972.20116753365,27349.832516911363,0,3,1,22,1174.0839122492923,12,0.8026745101972547,0,1,0,0,0,0,0,0,0,0
CLI_007795,43,H,celibataire,1,employe,Autre,219,3590.9119076043116,17848.109206413432,1,3,0,3,1190.216668830312,-6,1.077872988198615,0,1,1,0,0,0,0,0,0,0
CLI_007796,72,H,marie,0,employe,HDF,23,3875.7660994368334,66232.05449719897,0,3,1,1,2988.4151255903007,37,0.6772046230411377,0,2,0,0,0,0,0,0,0,0
CLI_007797,28,F,marie,2,retraite,IDF,61,2201.1571746990667,7011.77951846685,2,4,0,16,1299.9541959116366,0,0.6015670132371832,1,0,0,1,0,0,0,0,0,0
CLI_007798,54,H,marie,2,retraite,Autre,43,1857.7931843262945,14509.138184566189,2,1,1,16,1299.487368322838,52,0.5620706246402466,2,2,0,0,0,0,0,0,0,0
CLI_007799,25,H,marie,1,employe,IDF,7,1412.6873102805055,44221.37326848878,3,1,0,3,62.139917882268136,11,0.6854038072531529,2,0,1,0,0,0,0,0,0,0
CLI_007800,28,F,marie,1,employe,PACA,68,2291.6629129299454,41004.737767146034,1,2,1,18,3494.6138327965837,56,0.6589864980433966,0,0,0,0,0,0,0,0,0,0
CLI_007801,57,F,celibataire,3,employe,IDF,13,2634.711882027913,824.5915837541945,2,2,1,9,1583.448001470708,39,0.6176728047525788,2,0,0,0,0,0,0,0,0,0
CLI_007802,68,H,marie,1,employe,Autre,53,2655.6065485964227,94341.77555235688,2,4,1,0,2120.239353389853,19,0.8425071841090309,2,0,0,0,1,0,0,0,0,0
CLI_007803,55,H,marie,2,profession_liberale,IDF,131,5764.183514857149,82554.3237804714,2,2,0,2,1090.490516324814,36,0.5657367682085749,0,0,0,0,0,0,0,0,0,0
CLI_007804,39,H,marie,1,cadre,IDF,27,7525.934287956323,202350.82871521788,3,3,0,0,216.34294003014887,42,0.8437480590249914,2,0,0,0,0,0,0,0,0,0
CLI_007805,18,F,celibataire,1,cadre,IDF,60,5285.234414096097,90836.33486894658,3,3,1,19,964.8631203118522,-1,0.6283933542792434,3,2,0,0,0,0,0,0,0,0
CLI_007806,58,H,divorce,1,profession_liberale,PACA,15,6486.692283498559,5791.600019916191,0,3,1,3,2994.780771326169,30,0.8485344334262064,4,0,0,0,0,0,0,1,0,0
CLI_007807,42,H,celibataire,1,profession_liberale,Autre,6,5621.48913242621,13503.760612830216,0,2,1,8,1649.216174389354,68,0.9564464530800674,2,0,0,1,0,0,1,0,0,0
CLI_007808,35,H,marie,0,cadre,ARA,66,3246.872402652816,17864.004114477673,0,3,1,7,1092.6993371032183,-2,1.0195232487644303,0,0,0,0,0,0,0,0,0,0
CLI_007809,23,F,marie,0,employe,Autre,58,3139.4554515489085,11685.974785135606,0,4,0,0,1145.6663446382754,4,0.6441893115645048,1,0,0,1,0,0,0,0,0,1
CLI_007810,30,H,celibataire,1,employe,ARA,134,2957.2122873815188,4629.049258338975,1,5,1,2,3574.3950571211585,44,0.7795479938424105,0,0,0,0,0,0,0,0,0,0
CLI_007811,46,H,celibataire,0,ouvrier,Autre,91,1636.7482208053038,14747.066847401715,1,3,0,1,363.57092458312457,59,1.1333242042788985,3,3,0,0,0,0,1,0,0,0
CLI_007812,67,H,celibataire,0,cadre,Occitanie,31,1763.6541096407234,25136.643427367788,2,1,0,0,1367.605982169458,43,0.8243172349095057,0,0,0,0,0,0,0,0,0,0
CLI_007813,56,H,marie,1,cadre,Autre,38,272.9729440893447,1183.518574463732,0,2,0,0,2263.5167383743365,20,0.6484472684675817,0,1,0,0,0,1,0,0,0,0
CLI_007814,60,H,celibataire,1,ouvrier,HDF,22,1660.104466078543,5174.651840648262,2,1,0,2,274.3966578471545,15,0.5684493158777797,2,2,0,1,0,0,0,0,1,0
CLI_007815,28,F,celibataire,2,ouvrier,ARA,90,630.6585337600656,623.2297143229259,2,3,1,47,1243.1196427033515,29,0.7328090956164751,0,0,0,0,0,0,0,1,0,0
CLI_007816,29,F,marie,0,employe,ARA,65,2995.312868647653,65925.99869169414,1,2,0,5,979.4634209618883,16,0.7258817175914221,0,0,0,0,0,0,0,0,0,0
CLI_007817,19,F,marie,0,cadre,IDF,22,3350.8348373684007,13023.363284340145,1,3,0,5,1636.5869904062902,19,0.8543559220673661,5,3,0,0,0,0,0,0,0,0
CLI_007818,18,F,marie,1,cadre,Occitanie,39,5458.494873243198,71914.39476291976,0,3,1,10,1255.1800475236423,47,0.9430926675974448,0,1,0,0,0,0,0,0,0,0
CLI_007819,39,H,veuf,0,profession_liberale,IDF,120,9161.001094710511,148010.82145727595,1,3,1,39,820.2731977231201,16,0.8143626185685024,0,0,0,0,0,0,0,0,0,0
CLI_007820,38,H,divorce,3,employe,IDF,238,3525.2984152724516,67324.95558316658,0,3,0,0,1217.6462831987492,36,0.7966105543717291,0,0,0,0,0,0,0,0,0,0
CLI_007821,57,F,divorce,0,ouvrier,Autre,54,1886.443355735325,12265.626588976893,2,3,0,2,998.4173131540837,30,1.0040438910870588,0,1,0,0,0,0,0,0,0,0
CLI_007822,43,H,marie,2,retraite,Autre,50,1043.4092758525005,22336.74678582118,0,4,0,0,1629.61434292914,40,1.0051133989275254,0,0,0,0,0,0,0,0,0,0
CLI_007823,65,H,marie,2,profession_liberale,PACA,51,7079.362274258241,2651.80169148037,1,5,0,1,0.0,11,0.7127829475659802,0,0,0,0,0,0,0,0,0,0
CLI_007824,72,F,marie,0,employe,PACA,60,2471.574962937702,2841.948929821487,1,1,1,9,2226.8315721465474,5,0.7017530405498185,5,0,0,0,0,0,0,0,0,0
CLI_007825,32,F,marie,0,employe,Autre,29,2536.764783889185,42991.787195826786,0,4,1,4,999.6868644852694,18,0.8176855777114993,2,1,0,0,0,0,0,0,0,0
CLI_007826,62,F,celibataire,2,employe,HDF,76,2979.431098889537,2667.106687882773,0,4,1,20,883.0438960992798,28,0.8316964132519814,0,0,1,0,0,0,0,0,0,0
CLI_007827,26,H,marie,2,employe,IDF,63,2464.1000224460545,48427.72028487191,2,4,0,2,2081.7959550927685,18,0.716031846787228,2,0,0,0,0,0,0,1,1,0
CLI_007828,33,F,marie,1,employe,Occitanie,68,2432.5854687304227,16645.705716504755,0,2,0,0,631.6116232490209,14,0.8350418938538472,0,1,0,0,0,0,0,0,0,0
CLI_007829,48,H,celibataire,2,ouvrier,Autre,73,2658.748511715139,18436.848621428617,0,3,1,17,1227.3174061319494,7,0.8583562971373483,0,3,0,0,0,0,0,0,1,0
CLI_007830,41,F,celibataire,1,ouvrier,ARA,27,2102.583900642855,52876.544163900224,1,1,1,3,1521.3137281968013,50,0.8108964685348843,0,1,0,0,0,0,0,0,1,0
CLI_007831,52,H,celibataire,1,employe,PACA,123,2489.3480450678144,14454.540691832019,3,2,0,0,569.7446303169768,22,0.7178563461476112,2,2,0,0,0,0,0,0,0,0
CLI_007832,36,H,celibataire,2,employe,IDF,49,3472.8938740623344,9221.911724968972,1,4,1,1,644.907611684801,46,0.8682221873574925,3,0,0,0,0,0,0,0,0,0
CLI_007833,47,H,celibataire,0,ouvrier,IDF,141,964.4491644074823,29360.865285355503,2,1,1,16,2141.2383071381228,47,0.7175458040463716,1,0,0,0,0,0,0,0,0,0
CLI_007834,52,H,marie,1,employe,IDF,23,1689.1347544706912,29989.065877565652,0,2,0,1,2599.5687758057948,30,0.8780501994351501,1,2,0,1,0,0,0,0,0,0
CLI_007835,46,F,marie,2,retraite,Autre,11,2152.8037788208635,58085.775504521385,0,1,1,15,392.65175924963404,40,0.8598144255280619,0,1,0,0,0,0,0,0,0,0
CLI_007836,44,H,celibataire,2,employe,IDF,48,2792.420707275741,3968.8644486741846,0,4,1,0,1575.2840952276074,21,0.7909015562540057,3,1,0,1,0,0,0,0,0,0
CLI_007837,48,F,marie,1,employe,IDF,29,3045.2513822300934,58889.79863671306,0,3,0,1,1826.500278534876,38,0.6611390007414853,1,1,0,0,0,0,0,0,0,0
CLI_007838,42,F,divorce,2,employe,HDF,13,3678.794704213095,40820.96384635745,1,1,1,38,1489.054703313,32,0.7405589373023388,2,0,0,1,0,0,0,0,0,0
CLI_007839,18,F,celibataire,1,cadre,Occitanie,46,4956.607417694062,146971.41964000036,2,4,0,0,2464.0686954806556,15,0.9074932336956512,2,0,0,0,0,0,1,0,0,0
CLI_007840,26,H,marie,0,retraite,Autre,38,2362.9477162430567,336.988705037395,2,4,1,31,428.3851502500415,22,0.9083764624027381,0,1,0,0,0,0,0,0,0,0
CLI_007841,41,F,marie,0,employe,Autre,15,2562.8722970789636,9676.306971635891,0,3,1,15,1410.6899810602272,34,0.6920081062830543,0,0,0,0,0,0,0,0,0,0
CLI_007842,67,H,marie,1,cadre,Autre,43,5436.251012030116,43750.31802044284,1,4,1,24,834.5199336660462,38,0.6045673451581619,2,1,1,0,0,0,0,0,0,0
CLI_007843,21,H,marie,4,employe,PACA,17,2077.880728305504,10483.61468106925,0,2,0,0,1876.981180003875,29,0.6770688195853559,0,0,0,0,0,0,1,0,0,0
CLI_007844,66,F,marie,2,employe,Autre,189,2093.145757442376,4397.579774341192,0,2,1,8,2295.3432091858845,13,0.8193571132515995,0,2,0,0,0,0,0,0,0,0
CLI_007845,33,H,marie,0,employe,HDF,71,2960.458732193659,19835.557567790067,3,3,0,0,233.4912301134649,24,0.7288948025399833,1,0,0,0,0,0,0,0,0,0
CLI_007846,50,F,celibataire,0,retraite,IDF,30,432.6111758110693,2730.352337688785,0,4,0,2,1933.9863158810408,19,1.0566130273770133,0,3,0,0,0,0,0,0,0,0
CLI_007847,32,F,celibataire,0,ouvrier,Autre,90,2505.7006321299236,30068.56204427516,0,2,1,3,744.2782102345451,38,0.8678812322867455,1,2,0,0,0,0,0,0,0,0
CLI_007848,20,F,marie,2,ouvrier,IDF,13,309.7557791572124,9729.450092729525,0,2,1,10,1366.6617459581198,36,0.7746498645225072,0,0,0,0,0,0,0,0,0,0
CLI_007849,51,F,divorce,0,retraite,Autre,30,2694.7675117656254,16709.696975487997,2,3,1,25,1812.7331791797071,27,0.8405207107964683,3,1,0,0,0,0,0,0,0,0
CLI_007850,47,F,celibataire,1,etudiant,PACA,44,517.3894659513275,475.19812065309054,0,3,0,6,1281.163174990304,17,0.6487172633484993,3,0,0,0,1,0,0,0,0,0
CLI_007851,28,F,marie,0,etudiant,HDF,56,1114.981923909446,13470.548317095774,1,3,1,43,628.2602482740732,25,0.8007899180858884,0,0,0,0,0,0,0,0,0,0
CLI_007852,51,H,marie,0,cadre,Occitanie,93,4459.583767187267,18235.323125356907,2,3,1,37,1870.604527010804,24,0.6697618280684794,0,1,0,0,0,0,0,0,0,0
CLI_007853,50,H,marie,0,employe,Autre,95,2591.761671283902,18182.059155080045,2,2,1,17,2102.888818897232,20,0.694931869515375,0,1,0,0,0,0,1,0,0,0
CLI_007854,53,F,veuf,1,cadre,IDF,26,6336.627441701477,121393.81231804045,0,1,0,0,1552.244527661884,33,0.8041208242139152,3,1,1,0,0,0,0,1,0,0
CLI_007855,29,F,marie,0,employe,IDF,30,3623.008206973047,6586.572774916033,0,3,0,4,1630.7699296248925,25,0.8165852815143357,0,2,0,0,0,0,0,0,0,0
CLI_007856,69,H,celibataire,3,employe,Autre,24,1562.6216343061592,8510.495147695276,1,1,0,10,2058.8571377041294,48,0.7020302608299426,1,1,0,0,0,0,0,0,0,0
CLI_007857,28,F,celibataire,2,ouvrier,Occitanie,174,3154.2927477482067,28508.72857760888,0,3,1,11,1841.352804371899,15,0.8291299582305005,0,3,0,0,0,0,0,0,0,0
CLI_007858,30,F,marie,1,cadre,Autre,58,4788.607385246907,85677.0548970826,1,1,1,7,2065.509053007237,32,0.6229852316154004,1,0,1,0,0,0,0,1,0,0
CLI_007859,22,F,marie,1,employe,IDF,73,2077.635438024109,35560.78524086972,1,3,0,1,1530.1038242719162,25,0.4729173401601635,0,0,0,0,0,0,0,0,0,0
CLI_007860,35,H,divorce,4,employe,IDF,24,2094.080633439407,34449.67974627209,1,5,1,19,449.2051678752306,14,0.7021206032826646,0,2,0,0,0,0,0,0,0,0
CLI_007861,34,F,celibataire,2,ouvrier,Autre,21,1667.7901060399136,19417.304201814914,1,2,0,0,2503.1166758498102,22,0.8449052774321136,0,2,0,0,0,0,0,0,0,0
CLI_007862,33,F,celibataire,1,retraite,PACA,30,2655.065918798154,57729.08450515113,0,4,0,3,2767.8723390648324,19,0.8693314968140246,2,0,0,0,0,0,0,0,1,0
CLI_007863,53,H,celibataire,0,cadre,ARA,110,3787.6332180733116,631.1121244917159,0,2,1,2,1773.0985767241543,2,0.6317092749429283,1,0,0,0,0,0,0,1,0,0
CLI_007864,80,H,marie,2,employe,HDF,26,2024.8480820463406,38498.48716485968,1,1,0,1,3378.926553211689,30,0.7528445091727606,3,0,0,0,0,0,0,0,0,0
CLI_007865,61,F,celibataire,1,employe,Autre,113,3291.5566738641687,70793.23939102716,0,4,1,0,369.9217724221869,58,0.5677387423468809,4,0,0,0,0,0,0,0,0,0
CLI_007866,42,F,celibataire,2,employe,Autre,34,2703.8168467701503,1623.711307769622,0,1,0,5,1065.9430252750883,22,0.668044372261825,2,0,0,0,0,0,0,0,1,0
CLI_007867,40,F,marie,0,cadre,ARA,17,5222.550498874404,10052.63981850181,1,3,0,2,532.1033535977591,51,0.467697119612398,2,0,0,0,0,0,0,0,0,0
CLI_007868,50,H,marie,0,ouvrier,Autre,116,2255.9946962172776,14688.548321984888,0,3,1,17,1359.901476848377,23,0.8044686913524002,2,0,0,0,0,0,0,0,0,1
CLI_007869,36,H,marie,1,etudiant,IDF,57,143.02694027061395,1011.7169889602008,1,3,1,4,2086.302099142397,47,0.5292555320068283,1,0,0,0,0,0,1,0,0,1
CLI_007870,49,F,divorce,0,cadre,Occitanie,15,3996.1343416620552,18243.103597529218,0,4,1,59,2819.026610034801,42,0.9876010549709561,3,0,0,0,0,0,0,0,0,0
CLI_007871,56,H,marie,0,cadre,Autre,71,8624.59307262525,81676.66532200607,0,2,1,2,1892.4560841625823,15,0.8823784690303074,0,2,0,0,0,0,0,0,0,0
CLI_007872,20,H,celibataire,1,profession_liberale,Occitanie,9,1745.3850464933628,15346.352598980602,2,1,1,8,421.1285354043138,19,0.7192308687828632,0,0,0,0,0,0,0,0,0,0
CLI_007873,44,F,marie,0,cadre,Autre,68,4829.470435278853,47729.260819419906,0,3,1,13,1657.780922778161,58,0.9902817097480969,0,1,0,0,0,0,0,0,0,0
CLI_007874,36,F,veuf,0,retraite,HDF,247,2079.581661324597,7681.275762012564,2,2,1,3,1734.8325597047428,18,0.7141071033843215,1,0,0,1,0,1,0,0,0,0
CLI_007875,62,F,divorce,2,cadre,Occitanie,40,6893.159203204649,19823.958497214808,2,1,1,31,2569.0668359241727,18,0.7238424670534772,1,1,0,0,0,0,0,0,0,0
CLI_007876,25,H,marie,0,employe,IDF,43,3417.4617395848504,278.16013678016924,0,3,1,8,3168.7338460786914,15,0.829439145996739,1,2,0,0,0,0,0,0,0,0
CLI_007877,29,H,marie,1,cadre,ARA,39,4736.947939954748,37021.12774527749,1,3,1,5,105.49012718815831,27,0.7073954219587291,1,0,0,0,0,0,0,0,0,0
CLI_007878,58,H,celibataire,2,profession_liberale,Autre,35,4825.60824904936,188666.4524727956,0,4,1,2,0.0,0,0.5783858454255993,0,2,0,1,0,0,0,0,0,0
CLI_007879,57,H,divorce,1,cadre,Autre,81,2425.067512256921,39357.129901420965,1,3,1,2,647.2476969053781,40,0.9901025758200612,0,0,0,0,0,0,0,0,0,0
CLI_007880,52,F,celibataire,1,cadre,ARA,29,3525.3520867361335,1877.2514872384354,2,3,0,0,1139.1110804091968,16,0.7726337487645546,1,3,0,0,0,0,0,0,0,0
CLI_007881,24,H,marie,1,profession_liberale,ARA,31,2570.031323974321,3829.6729630248255,0,2,1,1,973.355395674992,-12,0.7489321580030831,0,1,0,1,0,0,0,0,0,0
CLI_007882,50,H,marie,2,profession_liberale,IDF,52,7489.398460943256,150737.8420669943,1,3,1,7,538.6697310262358,27,0.7124844528818068,0,2,0,0,0,0,0,0,0,0
CLI_007883,49,F,celibataire,0,cadre,PACA,22,3119.6267695063993,26197.585534377537,2,1,0,4,1822.5319992293248,10,0.7194003080422527,1,1,0,0,0,0,0,0,0,0
CLI_007884,34,F,celibataire,0,retraite,ARA,13,2099.361613348096,5362.895297600165,1,4,1,13,1656.795622628268,27,0.8534763355250928,0,1,0,0,0,0,0,0,0,0
CLI_007885,33,F,celibataire,0,retraite,ARA,21,2323.6411340784184,8820.17355185497,0,1,1,21,203.38464356819406,30,0.8155587903480752,0,0,0,0,0,0,0,0,0,0
CLI_007886,67,H,celibataire,0,ouvrier,IDF,40,1352.544545321587,2315.6898496811614,3,2,1,18,1376.160108495332,24,0.8512190041525065,3,1,0,0,0,0,0,0,0,0
CLI_007887,48,H,celibataire,3,retraite,ARA,7,936.6683309099391,9163.322568622028,0,4,0,5,1035.9609726844094,32,0.4955318820697091,1,2,0,0,0,0,0,0,0,0
CLI_007888,56,F,marie,2,retraite,ARA,39,1312.2139793164847,2297.096253265319,0,3,1,8,248.99142802084418,60,0.47083691621609847,1,1,0,0,0,0,0,0,0,0
CLI_007889,58,F,celibataire,0,etudiant,HDF,8,792.59528688497,3716.2235530304497,1,4,1,2,328.5128277133056,21,0.8284183722525991,0,0,0,0,0,0,0,0,0,0
CLI_007890,55,H,celibataire,0,profession_liberale,Autre,43,4393.560231157883,6512.468168849431,1,1,1,29,0.0,10,0.8385171933098425,2,2,0,0,0,0,0,0,0,0
CLI_007891,35,F,celibataire,0,employe,Autre,45,2218.127429908345,50081.66279643313,1,3,1,3,539.2746459567204,32,0.5632112998516587,0,1,0,0,0,0,0,0,0,0
CLI_007892,47,H,marie,1,retraite,Autre,20,1177.7823701058137,8762.401493538246,0,3,0,0,1516.2957359743784,21,0.7627873808155818,0,2,0,0,0,1,0,0,0,0
CLI_007893,68,F,celibataire,1,retraite,ARA,113,2254.303606101,25645.240396949248,0,2,1,10,1581.6097875499,20,0.932799754483023,3,1,0,0,0,0,0,0,0,0
CLI_007894,60,F,celibataire,0,retraite,Autre,37,2946.022423828798,215.30568182498823,3,2,1,6,793.8082175560772,47,0.5680035564922589,4,0,0,0,0,0,0,0,0,0
CLI_007895,18,F,divorce,4,etudiant,Autre,85,1053.4423661176027,4840.343185066094,0,3,1,9,1501.8749235789314,34,0.6603390200133958,0,0,0,0,0,0,1,0,0,0
CLI_007896,79,H,marie,2,ouvrier,IDF,6,2250.149291263472,40704.28407285188,2,2,1,8,822.004046383322,22,0.6545730711206972,1,0,0,0,0,0,0,0,0,0
CLI_007897,33,H,celibataire,1,employe,Autre,32,1865.056443876554,42249.55452541676,3,3,1,3,2393.6564433876974,43,0.7334937047275951,2,2,0,0,0,0,0,0,0,0
CLI_007898,53,H,marie,2,employe,Autre,64,1008.4716049403704,1929.7832993373179,0,4,1,28,1086.9450216091361,33,0.7756810954263066,0,1,0,0,0,0,1,0,0,0
CLI_007899,58,H,celibataire,2,cadre,PACA,75,6391.990274572114,53934.85431755568,0,2,1,16,2371.4781216731226,21,0.9503661705849964,1,0,0,0,0,0,0,0,0,0
CLI_007900,18,F,divorce,3,cadre,ARA,266,6026.411533050788,70145.85733660503,0,1,1,9,1991.936973173937,12,0.8714366390645226,0,0,1,0,0,0,0,0,0,0
CLI_007901,62,F,marie,1,cadre,IDF,19,4713.194058628597,15512.100955682805,1,4,1,24,948.6711658823064,31,0.560853471080158,1,1,0,0,0,0,0,0,0,0
CLI_007902,61,H,marie,1,ouvrier,ARA,6,1260.4640381446936,28349.963735076315,1,2,1,33,1046.4090697361864,67,1.0655001253748626,0,2,0,0,0,0,0,0,0,0
CLI_007903,43,F,marie,2,cadre,HDF,39,3122.5313363546907,16638.51626751217,0,2,0,5,1110.7531017561507,38,0.7541179402812872,0,1,0,0,0,0,0,0,0,0
CLI_007904,47,F,divorce,3,ouvrier,IDF,15,2428.528915546451,49102.115641694225,0,2,1,1,2411.290122854238,2,0.9196094947625993,0,1,0,0,0,0,0,0,0,0
CLI_007905,37,F,celibataire,4,employe,Autre,131,2987.7120189094394,1896.5834229660932,0,1,0,3,1348.144509955373,-18,0.5657315429085853,1,0,0,0,0,0,0,0,0,0
CLI_007906,18,F,marie,2,employe,IDF,145,3631.4338240885822,37694.80679678013,2,4,1,16,1478.7166947594224,18,0.8504221646627035,3,1,0,0,0,0,1,0,0,0
CLI_007907,47,H,celibataire,2,employe,PACA,242,1763.4356883076957,12799.154249387662,1,3,1,39,1972.1012125888049,37,0.5716661927617717,0,1,1,0,0,0,0,0,0,0
CLI_007908,39,H,divorce,1,retraite,ARA,40,2567.816179451481,3349.609830163976,1,2,0,0,1800.11245257355,51,0.7716033680400611,1,2,0,0,0,0,1,0,0,0
CLI_007909,57,F,divorce,3,profession_liberale,Autre,10,9475.498699336204,59853.870430657305,1,1,1,0,1370.1334293589252,25,0.6035399113982158,0,0,0,0,0,0,0,0,0,0
CLI_007910,19,H,celibataire,1,cadre,Autre,226,3438.973796292184,30479.122780025977,2,2,1,6,1240.3992152184276,18,0.6105053047134904,0,0,0,0,0,0,0,0,0,0
CLI_007911,36,H,marie,2,etudiant,PACA,142,1261.3146768387192,25349.303707931907,3,4,1,4,1848.8734498130787,34,0.9666871787035826,0,1,0,0,0,0,0,0,0,0
CLI_007912,49,F,marie,0,profession_liberale,HDF,93,7435.514199770044,31199.97341544866,1,1,0,0,1667.1491855387958,21,0.7133653797232539,0,3,0,0,0,0,0,0,0,0
CLI_007913,55,H,celibataire,1,employe,Occitanie,13,2664.8274897802753,53155.297202973634,1,2,0,1,2957.476958121432,33,0.8142756073093453,0,1,0,0,0,0,0,0,0,0
CLI_007914,66,H,celibataire,2,ouvrier,ARA,108,1011.5958432048984,5520.578713858755,2,2,0,6,1588.8646345604677,21,0.632120881642567,2,1,0,0,0,0,0,0,0,0
CLI_007915,35,F,celibataire,2,employe,Autre,148,3319.1012727439556,24390.761483318896,0,2,0,1,1027.9444577980964,19,0.773063289323985,0,0,0,0,0,0,0,0,0,0
CLI_007916,52,F,divorce,0,employe,IDF,20,2615.5675690674484,12991.703635330925,3,2,0,1,692.5772165948949,55,0.7035713209947947,0,2,0,0,0,0,0,0,0,0
CLI_007917,52,F,celibataire,0,ouvrier,IDF,66,2716.7390735559406,17380.197234957956,0,2,1,22,947.0404006222653,32,0.8186998501108789,1,0,0,0,0,0,0,0,0,0
CLI_007918,33,H,celibataire,0,employe,Autre,7,1869.911545688804,25680.98255552295,0,2,1,10,1101.6046335288092,21,0.6826574754440656,0,3,0,0,0,0,0,0,0,0
CLI_007919,72,F,marie,2,profession_liberale,Autre,131,7423.801051340442,32092.87452379398,0,1,0,5,801.508291088257,25,0.6345432486886415,1,0,0,0,0,0,0,0,0,0
CLI_007920,39,H,celibataire,1,ouvrier,PACA,142,3383.9802106683333,29726.521804105192,0,1,1,13,1453.3202281705817,52,0.6703499904128114,1,0,0,0,1,0,0,0,0,0
CLI_007921,55,F,celibataire,2,cadre,ARA,84,2911.9242532993158,297.4825382642401,0,3,1,45,787.1400245107872,6,0.83885906417633,0,3,0,0,0,0,0,0,0,0
CLI_007922,71,F,celibataire,2,employe,IDF,39,2993.0646091395147,52911.47396486823,0,4,0,0,1093.9235897087563,6,0.6809238982509329,1,2,1,0,0,0,0,0,0,0
CLI_007923,48,F,celibataire,2,cadre,IDF,113,5920.182442773089,467.5659982330233,1,4,0,1,2145.509810972653,40,0.9050221404360802,1,0,0,0,0,0,0,0,0,0
CLI_007924,47,H,divorce,0,ouvrier,IDF,11,697.5803673919494,1421.9176138794462,0,3,0,7,300.8980015195446,65,0.7473935994096432,0,0,0,0,0,0,0,0,1,0
CLI_007925,27,F,marie,2,retraite,Occitanie,15,2042.6662496882268,28846.94043589899,2,2,0,5,822.8265279496784,31,0.9207662017415066,1,0,0,0,0,1,0,0,0,0
CLI_007926,63,F,divorce,0,retraite,Autre,14,1631.8883048403843,89154.3812529431,0,4,1,4,978.0376365734188,41,0.818123909775488,0,2,0,0,0,0,0,1,0,0
CLI_007927,51,F,celibataire,1,ouvrier,IDF,46,812.1139759260991,5133.358047344217,0,4,0,1,0.0,11,1.0430639897681622,2,3,0,0,0,0,1,0,0,0
CLI_007928,42,F,veuf,0,employe,IDF,11,1142.0547051436151,10673.780361441673,1,4,1,6,1757.7003526408357,29,0.719821568116372,0,1,0,0,0,0,0,0,0,0
CLI_007929,69,F,marie,2,employe,Autre,16,2197.17609433361,2483.109133389287,1,2,0,11,582.7152445214182,-5,0.6233094430646887,0,2,0,0,0,0,0,0,0,0
CLI_007930,56,H,marie,0,ouvrier,HDF,73,2313.782758434616,103.0528861396229,1,4,0,2,2093.5472068675062,33,0.7172824880799841,5,1,0,0,0,0,0,1,0,0
CLI_007931,29,F,marie,2,profession_liberale,Autre,55,6619.505237777132,129267.44944961755,3,2,1,14,1367.9882705024854,37,0.7586222779415766,0,0,0,0,0,0,0,0,0,0
